time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-15T23:28:04.100Z,19.3483,-65.054,30,4.2,Mb,20,295.2,1.05641877,0.38,pr,pr17015005,2017-01-16T03:54:19.103Z,"99km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.8,27.8,0,14,reviewed,pr,pr
2017-01-15T23:18:22.710Z,38.7630005,-122.6458359,3.52,2.06,md,26,63,0.0421,0.11,nc,nc72752670,2017-01-15T23:23:03.254Z,"2km WNW of Middletown, California",earthquake,0.31,0.84,0.21,17,automatic,nc,nc
2017-01-15T22:58:57.585Z,60.2797,-150.9876,54.1,1.7,ml,,,,0.29,ak,ak15077095,2017-01-19T21:22:04.257Z,"20km ESE of Cohoe, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-15T22:58:09.000Z,38.8003349,-122.7456665,0.3,1.08,md,13,65,0.01845,0.04,nc,nc72752655,2017-01-15T22:59:51.241Z,"2km NNE of The Geysers, California",earthquake,0.24,0.68,0.19,5,automatic,nc,nc
2017-01-15T22:51:23.338Z,38.3797,-118.9047,6.4,1.4,ml,14,114.2,0.134,0.1681,nn,nn00574164,2017-01-16T01:17:23.705Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.8,0.14,7,reviewed,nn,nn
2017-01-15T22:45:26.036Z,61.8121,-147.1066,43.2,1.3,ml,,,,0.52,ak,ak15077093,2017-01-19T21:22:03.471Z,"86km NNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-15T22:39:27.291Z,54.1438,-164.1259,14.2,2.6,ml,,,,0.49,ak,ak15077091,2017-01-19T21:22:03.055Z,"91km SSW of False Pass, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-15T22:29:52.606Z,58.3049,-154.9752,4,2,ml,,,,0.78,ak,ak15077087,2017-01-19T21:22:02.585Z,"103km NW of Larsen Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-15T22:27:30.810Z,34.9421667,-119.2348333,5.21,1.4,ml,20,113,0.1465,0.2,ci,ci37568999,2017-01-18T16:31:46.355Z,"13km NW of Pine Mountain Club, CA",earthquake,0.44,1.58,0.153,15,reviewed,ci,ci
2017-01-15T22:27:27.727Z,58.1895,-152.812,56.8,1.9,ml,,,,0.32,ak,ak15104888,2017-01-19T21:22:01.823Z,"48km NNW of Kodiak Station, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-01-15T22:18:38.565Z,54.4644,-161.5913,13.2,2.3,ml,,,,0.52,ak,ak15077085,2017-01-19T21:22:01.456Z,"108km SE of Cold Bay, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-01-15T22:14:56.270Z,49.3561667,-120.5026667,-0.51,2.11,ml,9,233,0.5748,0.38,uw,uw61228822,2017-01-19T18:57:57.680Z,"11km S of Princeton, Canada",explosion,3.37,31.61,0.151,9,reviewed,uw,uw
2017-01-15T22:08:26.459Z,65.4378,-147.8806,9.6,1.1,ml,,,,0.28,ak,ak15077084,2017-01-19T21:22:01.024Z,"64km N of College, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T22:03:06.900Z,18.0158,-65.6295,20,2.2,Md,5,216,0.10869615,0.14,pr,pr17015004,2017-01-15T23:41:27.093Z,"19km WSW of Esperanza, Puerto Rico",earthquake,0.9,1,0,5,reviewed,pr,pr
2017-01-15T21:54:44.388Z,62.2001,-153.3919,6.6,1,ml,,,,0.38,ak,ak15077083,2017-01-19T21:22:00.643Z,"141km SE of McGrath, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T21:46:23.960Z,40.3768349,-124.5130005,21.13,1.9,md,11,282,0.1664,0.08,nc,nc72752635,2017-01-15T22:02:02.082Z,"30km SW of Ferndale, California",earthquake,2.92,0.72,0.14,5,automatic,nc,nc
2017-01-15T21:10:42.950Z,33.1125,-116.4056667,9.7,1.19,ml,40,64,0.1503,0.17,ci,ci37568943,2017-01-18T16:20:54.783Z,"16km S of Borrego Springs, CA",earthquake,0.21,0.61,0.113,27,reviewed,ci,ci
2017-01-15T21:08:59.800Z,19.1828,-66.6806,24,3.4,Md,16,270,0.71505897,0.34,pr,pr17015003,2017-01-15T21:48:12.970Z,"78km N of Hatillo, Puerto Rico",earthquake,1.3,21.8,0,12,reviewed,pr,pr
2017-01-15T20:45:13.360Z,33.3046667,-115.6751667,7.86,1.29,ml,12,107,0.06821,0.21,ci,ci37568935,2017-01-17T23:21:05.654Z,"7km SE of Bombay Beach, CA",earthquake,0.57,0.89,0.091,11,reviewed,ci,ci
2017-01-15T20:41:05.390Z,33.3085,-115.6826667,6.23,2.89,ml,65,80,0.06107,0.25,ci,ci37568927,2017-01-18T16:08:16.293Z,"7km SE of Bombay Beach, CA",earthquake,0.23,0.67,0.129,114,reviewed,ci,ci
2017-01-15T20:40:34.630Z,33.305,-115.6816667,6.93,1.61,ml,25,78,0.06419,0.23,ci,ci37568919,2017-01-19T19:06:39.910Z,"7km SE of Bombay Beach, CA",earthquake,0.32,0.79,0.124,27,reviewed,ci,ci
2017-01-15T20:38:05.164Z,62.6185,-149.1468,59.5,1.6,ml,,,,0.52,ak,ak15077078,2017-01-19T21:21:59.722Z,"59km NE of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-15T20:37:48.860Z,47.5656667,-120.3598333,5.12,2.08,ml,19,96,0.04245,0.17,uw,uw61228757,2017-01-19T18:54:21.792Z,"9km ENE of Cashmere, Washington",earthquake,0.39,1.24,0.2,15,reviewed,uw,uw
2017-01-15T20:26:20.410Z,36.8881667,-112.7553333,4.58,1.69,md,4,148,0.1389,0.11,uu,uu60181897,2017-01-19T22:48:33.260Z,"21km WSW of Fredonia, Arizona",earthquake,1.04,31.61,0.163,2,reviewed,uu,uu
2017-01-15T20:26:11.668Z,62.9729,-150.4391,93,1.3,ml,,,,0.43,ak,ak15104882,2017-01-19T21:21:59.322Z,"74km NNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-15T20:14:28.870Z,37.6676667,-118.8741667,3.16,1.13,md,21,74,0.02814,0.06,nc,nc72752615,2017-01-18T22:23:02.710Z,"8km ENE of Mammoth Lakes, California",earthquake,0.27,0.65,0.17,16,reviewed,nc,nc
2017-01-15T20:03:38.330Z,60.3292,-151.9053,79.8,1.4,ml,,,,0.38,ak,ak15104881,2017-01-19T21:21:58.921Z,"33km W of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T20:01:51.315Z,59.5087,-151.9695,61.3,1.8,ml,,,,0.4,ak,ak15077075,2017-01-19T21:21:58.446Z,"28km WSW of Homer, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T19:51:47.704Z,59.8661,-153.1629,118.4,2.5,ml,,,,0.44,ak,ak15077068,2017-01-19T21:21:57.725Z,"72km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T19:48:26.002Z,38.3988,-118.9228,5.7,2.1,ml,22,73.92,0.136,0.1821,nn,nn00574132,2017-01-15T20:11:56.100Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.2,0.43,11,reviewed,nn,nn
2017-01-15T19:45:34.668Z,58.1762,-136.7732,12.3,2.3,ml,,,,0.46,ak,ak15077067,2017-01-19T21:21:57.323Z,"66km WSW of Gustavus, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T19:40:18.140Z,37.5358333,-113.6488333,4.77,1.77,ml,7,116,0.2279,0.09,uu,uu60181887,2017-01-18T20:18:12.520Z,"7km SE of Enterprise, Utah",earthquake,0.6,1.83,0.019,2,reviewed,uu,uu
2017-01-15T19:39:48.570Z,38.3622,-118.9084,7.1,1.2,ml,17,73.75,0.147,0.1548,nn,nn00574131,2017-01-15T20:24:24.165Z,"30km SW of Hawthorne, Nevada",earthquake,,4,0.24,3,reviewed,nn,nn
2017-01-15T19:32:52.166Z,61.1052,-151.3541,70.8,2.7,ml,,,,0.52,ak,ak15077060,2017-01-19T21:21:56.637Z,"46km N of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T19:27:12.270Z,36.4705009,-121.0134964,5.55,1.17,md,8,144,0.04594,0.04,nc,nc72752605,2017-01-15T19:50:02.834Z,"26km NE of Greenfield, California",earthquake,0.49,1.34,0.29,7,automatic,nc,nc
2017-01-15T19:23:18.920Z,37.6708333,-118.8381667,1.54,1.01,md,22,97,0.01996,0.05,nc,nc72752600,2017-01-17T23:04:00.635Z,"12km ENE of Mammoth Lakes, California",earthquake,0.2,0.52,0.217,17,reviewed,nc,nc
2017-01-15T19:21:19.044Z,58.1296,-136.9366,5.3,1.9,ml,,,,0.68,ak,ak15104876,2017-01-19T21:21:56.274Z,"77km WSW of Gustavus, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-15T19:11:01.170Z,33.8305,-117.1683333,17.58,1.7,ml,58,44,0.04371,0.19,ci,ci37568847,2017-01-17T15:07:40.010Z,"4km NNW of Nuevo, CA",earthquake,0.22,0.46,0.112,28,reviewed,ci,ci
2017-01-15T19:01:03.530Z,35.685,-97.4137,5,2.6,mb_lg,,32,0.103,0.41,us,us10007tej,2017-01-19T02:27:50.279Z,"6km ENE of Edmond, Oklahoma",earthquake,1.3,1.4,0.079,42,reviewed,us,us
2017-01-15T18:54:15.820Z,58.8837,-152.9295,67.3,2,ml,,,,0.42,ak,ak15077059,2017-01-19T21:21:55.769Z,"115km SW of Homer, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T18:47:38.413Z,61.6731,-149.9345,38,1.3,ml,,,,0.51,ak,ak15104874,2017-01-19T21:21:55.376Z,"7km NW of Houston, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T18:41:39.867Z,63.1687,-149.7993,90.1,2,ml,,,,0.52,ak,ak15077053,2017-01-19T21:21:54.712Z,"49km WSW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-15T18:34:21.780Z,33.4935,-116.7906667,6.2,1.18,ml,40,39,0.08444,0.22,ci,ci37568839,2017-01-17T15:07:44.480Z,"9km NE of Aguanga, CA",earthquake,0.23,0.87,0.121,27,reviewed,ci,ci
2017-01-15T18:20:07.572Z,58.9019,-152.4861,68.7,1.8,ml,,,,0.42,ak,ak15077051,2017-01-19T21:21:53.929Z,"98km SSW of Homer, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-15T18:11:49.502Z,51.0522,-179.8148,16.5,2.4,ml,,,,0.37,ak,ak15077050,2017-01-19T21:21:53.561Z,"54km WSW of Amatignak Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-15T18:09:12.504Z,63.109,-149.8113,84.6,1.5,ml,,,,0.6,ak,ak15077049,2017-01-19T21:21:53.059Z,"53km SW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-15T17:33:39.907Z,63.035,-150.7356,108,1.4,ml,,,,0.39,ak,ak15077046,2017-01-19T21:21:52.544Z,"85km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T17:19:08.854Z,52.1503,-173.4091,67.2,3.4,ml,,,,0.38,ak,ak15077043,2017-01-19T21:23:41.047Z,"54km E of Atka, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-01-15T17:11:05.950Z,33.6526667,-118.3681667,7.61,1.53,ml,26,128,0.08615,0.21,ci,ci37568815,2017-01-17T22:06:51.210Z,"10km S of Rancho Palos Verdes, CA",earthquake,0.38,0.58,0.124,24,reviewed,ci,ci
2017-01-15T17:06:50.080Z,61.4768,-141.0313,1.2,1.9,ml,,,,0.41,ak,ak15077040,2017-01-19T21:21:51.283Z,"174km NNE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T16:47:29.070Z,36.4586667,-83.0818333,22.74,2.58,md,24,69,0.2334,0.11,se,se60172026,2017-01-18T00:59:44.532Z,"8km NW of Rogersville, Tennessee",earthquake,0.24,0.55,0.107,14,reviewed,se,se
2017-01-15T16:34:51.940Z,51.8366,178.3721,119,3,ml,,,,0.61,ak,ak15076709,2017-01-19T21:21:50.891Z,"15km SW of Little Sitkin Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-15T16:27:47.540Z,34.9773333,-116.8108333,1.78,1.75,ml,22,61,0.1829,0.12,ci,ci37568807,2017-01-18T15:39:36.629Z,"21km ENE of Barstow, CA",earthquake,0.16,0.76,0.153,47,reviewed,ci,ci
2017-01-15T16:07:47.300Z,40.4736667,-121.5151667,2.55,1.19,md,6,154,0.009701,0.03,nc,nc72752545,2017-01-17T19:36:02.763Z,"30km NW of Chester, California",earthquake,0.72,0.43,0.228,7,reviewed,nc,nc
2017-01-15T15:57:46.917Z,62.9849,-150.6442,108.2,1.7,ml,,,,0.39,ak,ak15076706,2017-01-19T21:21:50.326Z,"78km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T15:56:36.620Z,40.4703333,-121.5165,2.62,1.18,md,6,147,0.006232,0.04,nc,nc72752540,2017-01-17T19:25:01.750Z,"30km NW of Chester, California",earthquake,0.77,0.38,0.296,6,reviewed,nc,nc
2017-01-15T15:40:16.544Z,61.6861,-147.3421,35.1,1.2,ml,,,,0.62,ak,ak15104862,2017-01-19T21:21:49.929Z,"80km E of Sutton-Alpine, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-15T15:34:41.231Z,52.6583,-169.2853,34.1,2.4,ml,,,,0.58,ak,ak15076376,2017-01-19T21:21:49.566Z,"41km SW of Nikolski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-15T15:26:32.670Z,-6.2275,154.4863,65.25,4.6,mb,,69,3.072,0.69,us,us10007tea,2017-01-16T15:08:50.093Z,"110km W of Panguna, Papua New Guinea",earthquake,8.8,7.4,0.077,50,reviewed,us,us
2017-01-15T15:06:49.710Z,33.1056667,-115.6116667,10.49,1.48,ml,31,46,0.03061,0.18,ci,ci37568791,2017-01-18T15:23:28.700Z,"8km N of Westmorland, CA",earthquake,0.22,0.41,0.152,29,reviewed,ci,ci
2017-01-15T14:38:10.754Z,61.2276,-149.9874,38.7,2.1,ml,,,,0.5,ak,ak15076372,2017-01-19T21:21:48.963Z,"4km WNW of Anchorage, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T14:32:42.040Z,33.3043333,-115.6756667,7.01,1.7,ml,32,80,0.06814,0.18,ci,ci37568783,2017-01-19T18:56:32.447Z,"7km SE of Bombay Beach, CA",earthquake,0.24,0.69,0.134,26,reviewed,ci,ci
2017-01-15T14:27:56.670Z,33.3491667,-116.357,10.9,2.27,ml,96,24,0.02393,0.19,ci,ci37568775,2017-01-18T15:14:18.410Z,"10km N of Borrego Springs, CA",earthquake,0.13,0.27,0.139,109,reviewed,ci,ci
2017-01-15T14:26:10.480Z,33.3476667,-116.3555,11.75,2.31,ml,94,25,0.02304,0.18,ci,ci37568759,2017-01-17T22:01:44.230Z,"10km N of Borrego Springs, CA",earthquake,0.12,0.41,0.152,117,reviewed,ci,ci
2017-01-15T14:12:59.980Z,14.4055,-90.1635,209.89,4.6,mb,,124,0.778,0.69,us,us10007te1,2017-01-15T15:36:58.040Z,"8km ESE of Casillas, Guatemala",earthquake,8.1,7.7,0.041,181,reviewed,us,us
2017-01-15T14:04:41.704Z,62.9845,-151.0372,126.6,1.7,ml,,,,0.43,ak,ak15076042,2017-01-19T21:21:48.415Z,"87km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T13:58:05.521Z,57.066,-157.5424,4,2,ml,,,,0.36,ak,ak15104858,2017-01-19T21:21:48.054Z,"117km NE of Chignik Lake, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-01-15T13:50:10.800Z,33.3008333,-115.6798333,7.49,2.22,ml,57,76,0.06832,0.22,ci,ci37568743,2017-01-17T21:27:55.830Z,"7km SE of Bombay Beach, CA",earthquake,0.21,0.47,0.147,86,reviewed,ci,ci
2017-01-15T13:48:43.740Z,33.3045,-115.6926667,1.34,1.64,ml,37,75,0.0588,0.28,ci,ci37388389,2017-01-17T21:16:12.002Z,"6km SE of Bombay Beach, CA",earthquake,0.35,0.94,0.144,50,reviewed,ci,ci
2017-01-15T13:48:39.890Z,33.3008333,-115.6915,3.26,1.37,ml,38,74,0.06236,0.27,ci,ci37568735,2017-01-17T21:09:07.455Z,"7km SE of Bombay Beach, CA",earthquake,0.31,0.6,0.067,19,reviewed,ci,ci
2017-01-15T13:47:12.610Z,33.304,-115.679,6.97,1.34,ml,36,78,0.06644,0.21,ci,ci37568727,2017-01-17T20:57:31.867Z,"7km SE of Bombay Beach, CA",earthquake,0.24,0.57,0.105,27,reviewed,ci,ci
2017-01-15T13:35:00.510Z,33.3045,-115.6868333,6.53,2.7,ml,65,76,0.06175,0.26,ci,ci37568719,2017-01-17T20:51:55.120Z,"7km SE of Bombay Beach, CA",earthquake,0.24,0.63,0.118,106,reviewed,ci,ci
2017-01-15T13:27:26.858Z,61.7195,-148.2103,4.1,1.2,ml,,,,0.82,ak,ak15076039,2017-01-19T21:21:47.245Z,"34km ESE of Sutton-Alpine, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-15T13:26:45.820Z,65.4337,-144.6849,3.2,1.1,ml,,,,0.36,ak,ak15104855,2017-01-19T21:21:46.849Z,"4km S of Circle Hot Springs Station, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-15T13:18:10.230Z,38.9013,70.6915,6.4,4.6,mb,,68,0.308,0.88,us,us10007tdw,2017-01-15T14:22:03.040Z,"30km ESE of Gharm, Tajikistan",earthquake,3.1,5.1,0.103,28,reviewed,us,us
2017-01-15T13:15:28.930Z,33.3023333,-115.6826667,5.21,1.88,ml,50,77,0.06564,0.23,ci,ci37568711,2017-01-17T20:39:46.730Z,"7km SE of Bombay Beach, CA",earthquake,0.22,0.48,0.157,62,reviewed,ci,ci
2017-01-15T13:06:58.114Z,60.8501,-152.2458,100.4,1.8,ml,,,,0.51,ak,ak15076037,2017-01-19T21:21:46.313Z,"48km NNE of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-15T12:53:21.593Z,57.3112,-136.0897,0.2,2.4,ml,,,,0.54,ak,ak15076036,2017-01-19T21:21:45.918Z,"54km WNW of Sitka, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T12:27:54.740Z,34.0276667,-117.23,16.27,2.07,ml,118,17,0.02341,0.14,ci,ci37568703,2017-01-17T20:31:38.010Z,"4km SE of Loma Linda, CA",earthquake,0.1,0.21,0.161,115,reviewed,ci,ci
2017-01-15T12:25:53.013Z,38.406,-118.9275,7.2,1,ml,13,75.4,0.137,0.1284,nn,nn00574089,2017-01-15T17:40:12.013Z,"29km WSW of Hawthorne, Nevada",earthquake,,5.1,0.16,2,reviewed,nn,nn
2017-01-15T12:25:11.282Z,38.4247,-118.9044,6.8,1.1,ml,12,87.06,0.114,0.1174,nn,nn00574088,2017-01-15T19:13:10.781Z,"26km WSW of Hawthorne, Nevada",earthquake,,3.2,0.22,4,reviewed,nn,nn
2017-01-15T12:18:15.630Z,61.5763,-151.8658,90.4,1.5,ml,,,,0.53,ak,ak15104852,2017-01-19T21:21:45.531Z,"98km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-15T12:13:29.282Z,62.945,-150.4141,14,1,ml,,,,0.56,ak,ak15104851,2017-01-19T21:21:45.138Z,"70km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T12:13:22.070Z,44.4182,141.1356,235.84,4.3,mb,,71,1.089,0.81,us,us10007tds,2017-01-15T12:28:55.040Z,"67km NW of Rumoi, Japan",earthquake,8.8,7.7,0.062,74,reviewed,us,us
2017-01-15T12:09:28.137Z,65.1616,-149.2684,14.7,1.3,ml,,,,0.44,ak,ak15076026,2017-01-19T21:21:44.664Z,"65km N of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T12:01:05.643Z,51.2279,-175.0344,22.5,2.2,ml,,,,0.18,ak,ak15104848,2017-01-19T21:21:43.915Z,"122km SSW of Atka, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2017-01-15T11:51:55.440Z,32.6233333,-115.7571667,6.79,1.28,ml,26,116,0.0367,0.18,ci,ci37568687,2017-01-17T20:11:08.588Z,"17km WNW of Progreso, B.C., MX",earthquake,0.33,0.45,0.205,19,reviewed,ci,ci
2017-01-15T11:46:33.906Z,64.1905,-147.0662,2.8,1,ml,,,,0.37,ak,ak15075697,2017-01-19T21:21:43.045Z,"38km SSW of Salcha, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-15T11:44:47.970Z,37.0926667,-97.5663333,4.78,2.04,ml,14,97,0.06008,0.05,ismpkansas,ismpkansas70217803,2017-01-17T22:01:22.810Z,"7km NNE of Caldwell, Kansas",earthquake,0.19,0.76,0.114,14,reviewed,ismp,ismp
2017-01-15T11:44:29.036Z,61.9024,-149.925,39.8,1.2,ml,,,,0.54,ak,ak15104845,2017-01-19T21:21:42.671Z,"18km NNE of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-15T11:31:48.714Z,52.0632,179.6354,207.6,2.9,ml,,,,0.85,ak,ak15104844,2017-01-19T21:21:42.322Z,"12km N of Semisopochnoi Island, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-01-15T11:18:57.297Z,53.7974,-166.683,9.8,1.3,ml,,,,0.35,ak,ak15075696,2017-01-19T21:21:41.953Z,"12km SW of Unalaska, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T11:11:10.315Z,38.3993,-118.9183,8.3,1.1,ml,11,90.82,0.133,0.0978,nn,nn00574087,2017-01-15T17:30:48.124Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.9,0.25,4,reviewed,nn,nn
2017-01-15T11:09:16.274Z,59.8074,-152.967,106,1.9,ml,,,,0.4,ak,ak15104842,2017-01-19T21:21:41.458Z,"63km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-15T11:04:36.950Z,36.5165,-98.9306,8.61,2.5,mb_lg,,110,0.118,0.96,us,us10007tdl,2017-01-15T20:15:02.883Z,"26km ENE of Mooreland, Oklahoma",earthquake,2.1,4.3,0.085,36,reviewed,us,us
2017-01-15T10:54:57.590Z,36.5963326,-121.2031631,5.88,2,md,17,99,0.02385,0.07,nc,nc72752475,2017-01-15T10:59:02.712Z,"22km NNE of Soledad, California",earthquake,0.32,0.76,0.15,16,automatic,nc,nc
2017-01-15T10:54:02.590Z,59.5079,-137.4957,5.5,2.1,ml,,,,0.74,ak,ak15075693,2017-01-19T21:25:41.970Z,"120km WNW of Haines, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-15T10:36:20.388Z,61.4092,-149.9217,33.2,1,ml,,,,0.48,ak,ak15104840,2017-01-19T21:21:40.645Z,"12km S of Big Lake, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-01-15T09:46:35.953Z,38.3715,-118.8955,7.3,1.1,ml,15,81.99,0.133,0.1624,nn,nn00574086,2017-01-15T17:24:32.273Z,"29km SW of Hawthorne, Nevada",earthquake,,3.6,0.21,4,reviewed,nn,nn
2017-01-15T09:44:50.670Z,-0.1602,-80.6517,35.57,4.6,mb,,99,2.157,0.97,us,us10007tdb,2017-01-20T07:11:25.136Z,"55km NNW of Bahia de Caraquez, Ecuador",earthquake,7.7,9.2,0.06,83,reviewed,us,us
2017-01-15T09:32:14.520Z,32.6696667,-115.9455,6.19,1.13,ml,17,74,0.02952,0.21,ci,ci37568671,2017-01-17T15:13:10.636Z,"8km SSE of Ocotillo, CA",earthquake,0.39,0.89,0.164,16,reviewed,ci,ci
2017-01-15T09:29:15.674Z,63.0516,-150.4491,102,1.3,ml,,,,0.33,ak,ak15104839,2017-01-19T21:21:40.256Z,"82km NNW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-01-15T09:15:40.119Z,62.0983,-150.3437,2.6,1.1,ml,,,,0.74,ak,ak15075364,2017-01-19T21:21:39.830Z,"26km WSW of Y, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-15T09:09:01.070Z,-2.0324,128.5537,47.58,4.3,mb,,121,3.027,1.03,us,us10007td4,2017-01-15T09:25:11.040Z,"91km N of Taniwel, Indonesia",earthquake,9.5,11.4,0.143,14,reviewed,us,us
2017-01-15T08:51:34.800Z,34.7015,-116.9098333,6.02,1.29,ml,38,41,0.1876,0.16,ci,ci37568655,2017-01-17T19:34:21.703Z,"24km SSE of Barstow, CA",earthquake,0.17,0.95,0.144,25,reviewed,ci,ci
2017-01-15T08:50:18.360Z,19.4078331,-155.2769928,0.69,2.35,ml,20,47,0.005587,0.26,hv,hv61563336,2017-01-18T21:03:43.280Z,"4km WSW of Volcano, Hawaii",earthquake,0.18,0.25,0.22,22,reviewed,hv,hv
2017-01-15T08:48:25.280Z,-22.5268,-68.6309,107.96,4.7,mb,,26,0.272,0.91,us,us10007tcy,2017-01-15T09:09:21.040Z,"31km ESE of Calama, Chile",earthquake,6.8,6.8,0.065,72,reviewed,us,us
2017-01-15T08:42:51.073Z,38.3402,-118.9069,12,1,ml,12,82.38,0.294,0.1472,nn,nn00574085,2017-01-15T17:18:17.113Z,"29km ENE of Bridgeport, California",earthquake,,5.2,0.23,2,reviewed,nn,nn
2017-01-15T08:27:24.710Z,37.4403343,-118.6969986,9.8,1.43,md,18,123,0.1375,0.04,nc,nc72752435,2017-01-15T08:43:02.448Z,"23km WNW of West Bishop, California",earthquake,0.43,1.76,0.19,15,automatic,nc,nc
2017-01-15T08:26:41.230Z,39.2998333,-122.829,-0.76,1.23,md,6,234,0.1715,0.14,nc,nc72752440,2017-01-17T19:14:02.731Z,"16km NNE of Upper Lake, California",earthquake,1.08,1.2,0.078,6,reviewed,nc,nc
2017-01-15T08:14:03.641Z,57.7624,-153.9873,46.2,2,ml,,,,0.4,ak,ak15075362,2017-01-19T21:21:39.361Z,"24km N of Larsen Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-01-15T07:57:23.540Z,38.8111649,-122.7929993,2.61,1.34,md,22,92,0.009845,0.02,nc,nc72752425,2017-01-15T08:13:01.385Z,"4km NW of The Geysers, California",earthquake,0.28,0.46,0.1,5,automatic,nc,nc
2017-01-15T07:46:32.380Z,38.8106651,-122.7935028,2.55,1.7,md,26,43,0.003038,0.03,nc,nc72752415,2017-01-15T08:02:02.373Z,"4km NW of The Geysers, California",earthquake,0.26,0.37,0.14,9,automatic,nc,nc
2017-01-15T07:44:03.010Z,-2.0157,128.4782,40.85,4.3,mb,,75,2.983,0.87,us,us10007tcr,2017-01-15T08:12:49.040Z,"92km N of Taniwel, Indonesia",earthquake,7.5,8.1,0.103,27,reviewed,us,us
2017-01-15T07:40:46.488Z,65.8128,-151.855,17.4,1.6,ml,,,,0.47,ak,ak15075039,2017-01-19T21:21:38.921Z,"72km N of Tanana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-01-15T07:28:32.053Z,38.3829,-118.9138,6.7,1,ml,12,83.44,0.138,0.1335,nn,nn00574081,2017-01-15T16:53:13.751Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.4,0.14,4,reviewed,nn,nn
2017-01-15T07:19:14.421Z,38.3449,-118.9112,6.6,1.3,ml,15,113,0.16,0.1308,nn,nn00574158,2017-01-15T22:09:27.129Z,"29km ENE of Bridgeport, California",earthquake,,3.2,0.16,2,reviewed,nn,nn
